id,price,bedrooms,bathrooms,sqft,yr_built,zipcode
2770605550,1140000,4,3.25,2960,2007,98119
2858600083,550000,5,2.5,2780,2014,98126
7784000110,765000,5,1.75,2440,1944,98146
9141100255,438000,2,2.25,1950,1953,98133
7299600920,279000,4,2.5,2009,2012,98092
6719600030,837000,5,2.75,2940,2010,98052
2473420140,315000,4,2.75,2300,1979,98058
1924069058,965000,4,3.25,5010,1978,98027
2770601800,525000,3,1.75,1560,1944,98199
624110920,762500,3,2.25,3330,1986,98077
2724049146,420000,3,1,1060,1954,98118
5100403952,440000,2,1,1090,1948,98115
8562400025,816000,3,1.5,1180,1952,98004
1624049293,390000,5,3.75,2890,2006,98108
5469502380,599950,4,3.5,3730,1991,98042
7625703357,394950,2,2.25,1300,2011,98136
2124069103,374000,3,1.75,1510,1971,98027
922049078,157000,1,1,870,1939,98198
8078410210,566000,4,2.25,2170,1987,98074
7276100165,427000,3,2.5,2050,2008,98133
3574801110,405000,4,2.75,2360,1978,98034
8562770720,589999,3,2.5,2140,2006,98027
8944310330,375000,3,2.5,1520,1989,98034
7011201087,385000,3,1.75,1220,1905,98119
3353401710,227950,3,1.5,1670,1954,98001
7856620910,627500,4,2.5,2540,1979,98006
9183700845,175000,2,1,800,1933,98030
7308600040,769995,5,2.75,3360,2014,98011
2770600795,585000,4,1.75,2500,1947,98199
1087500040,403000,3,1.75,1270,1956,98033
13002460,205000,2,1.75,1740,1915,98108
125059179,510000,6,4.5,3300,1980,98052
1310000130,315000,4,2,2020,1995,98003
7739100155,750000,5,1.75,2850,1951,98155
7436200040,290000,5,2.5,2780,1967,98001
7844200425,525000,4,2,2680,1966,98188
2325069054,225000,2,1,1396,1940,98053
2621420060,275000,4,2.5,2060,1999,98030
3995700250,393500,3,1.75,1600,1948,98155
625049274,720000,3,2,1590,1939,98103
5452301785,2300000,4,4.25,4070,2004,98040
2726059100,950000,4,3,2980,1981,98034
3904960690,612000,3,2.5,2120,1989,98029
3450300270,268000,5,1.75,1730,1963,98059
4279200060,420000,4,2.5,2110,2000,98059
1591000015,260000,3,1,1200,1954,98106
4365200620,394000,3,1,1450,1923,98126
7452500190,345000,3,1.75,710,1950,98126
125069038,2140000,4,3.75,5150,1997,98053
1546600565,705000,6,2.75,2830,1967,98005
1724069059,2000000,5,4,4580,2004,98075
952006827,390000,3,2.5,1310,2007,98116
6600350140,295000,4,2.5,2030,2001,98042
4233600150,1150000,5,4.25,4010,2015,98075
2349300060,200000,4,2,1920,1914,98136
1069000070,2800000,5,3.25,4590,1928,98199
8075400360,239000,2,1,1130,1954,98032
1721059230,265953,3,1.75,1470,1975,98092
9357000650,535000,4,2.5,2340,1921,98146
3041700570,466800,3,2.5,1480,1996,98033
8651441290,195000,3,1.5,1430,1977,98042
1324079007,425000,3,1.75,1610,1977,98024
6117501755,355000,4,1.5,2230,1954,98166
3331000220,280000,4,1.5,1940,1954,98118
2487700130,710000,4,2.5,2720,1955,98136
1787600165,396500,3,1.75,2390,1955,98125
5728000060,605000,3,1.75,1850,1973,98008
226039279,505000,4,2.25,2350,1968,98177
7203160090,743000,4,2.75,3410,2012,98053
6617500085,500000,4,2.5,2900,1959,98118
7236100015,259000,3,1,1320,1957,98056
7558750190,573000,4,2.25,2150,1979,98052
2619920010,815000,4,2.5,3150,2002,98033
2581900036,743000,3,1.75,2110,1961,98040
3279000070,215000,4,1.5,1430,1979,98023
4123400310,559500,4,1.75,1650,1973,98027
2391600735,550000,3,1.5,1730,1947,98116
7635800313,300000,4,1.5,1460,1958,98166
7227800025,250000,3,3,2300,1960,98056
1443500395,360000,3,1.5,1060,1968,98118
6623400050,180000,4,1,1470,1924,98055
6891800250,625000,4,2.25,3230,1986,98028
1853000300,875000,3,2.75,3270,1988,98077
7203101590,305000,2,1,1290,2008,98053
6067910130,526000,3,2.25,2000,1978,98006
6610000591,1210000,4,2.75,2470,1960,98107
8732900840,667000,3,2.5,2510,2007,98052
267000130,613000,5,2.5,2070,1967,98008
1702901557,445000,5,3,2930,1951,98118
1937300180,435000,3,2,980,1940,98144
2162000260,699000,3,2.5,2740,1977,98040
421049116,216000,3,1,1280,1956,98003
1460000080,370000,3,2.25,1600,1987,98011
7852070090,700000,3,2.5,3110,2002,98065
7215400770,260000,4,2.5,2000,1989,98042
8901000911,425000,3,1.75,2120,1947,98125
9320600170,200500,3,2,1280,1963,98031
1233100720,399000,3,1,860,1942,98033
1922069099,354800,3,2,1370,1964,98042
1138000070,370000,3,1.5,1320,1971,98034
6638900115,296000,2,1,750,1948,98117
9828701295,295000,2,1,650,1950,98122
8608900205,565500,3,1.75,1780,1944,98116
492000532,279950,4,2.75,2420,1914,98002
8929000140,491234,4,2.5,1540,2014,98029
2953000250,275000,3,1.5,1900,1968,98031
6189600040,443000,3,1.75,1810,1968,98008
2721600010,988000,3,1.75,2190,1923,98109
6600220300,600000,4,2.5,2230,1981,98074
6388930570,515700,3,2.5,2180,1994,98056
7004200060,309600,4,1.75,1275,1991,98070
6624010010,259500,4,1.5,1300,1970,98031
2724089019,527550,1,0.75,820,1999,98065
2595650100,359500,4,2.75,2140,1993,98001
3885805665,1490000,4,3.75,4030,2006,98033
3323059027,326000,3,2.75,1720,1958,98058
8856004327,248000,4,3,2163,2006,98001
9264921020,260000,3,1.5,1750,1983,98023
290000055,720000,2,1,2020,1947,98146
200800480,552321,3,2.5,1960,1984,98052
9547200530,780000,6,4,3300,1963,98115
1370803640,619790,3,1.75,1040,1944,98199
1024000109,295000,2,1,740,1915,98116
476000118,479950,2,2.25,1360,2008,98107
4239410220,210000,2,1,1520,1978,98092
3374300030,500000,4,2.5,1770,1970,98034
6821100125,529500,2,1,900,1944,98199
7347600490,245000,3,2,2040,1910,98168
9478500590,302500,3,2.5,1690,2008,98042
8682320320,485000,2,2,1510,2010,98053
4058800439,664950,5,3,3190,2013,98178
3459700340,537250,4,2.5,2590,1978,98155
1313300400,435000,3,2.5,2530,1993,98019
1795920310,690000,4,3.75,3210,1985,98052
4058801325,319950,2,1,1070,1949,98178
9547204930,704000,3,1,1140,1926,98115
1152700090,329000,4,2.5,2650,2005,98042
2122059077,198900,2,1,1210,1940,98042
8835350300,536000,3,2.5,1990,1993,98072
6131600240,190000,3,1,1200,1953,98002
4019300906,685000,5,2.5,2670,1958,98155
9183703376,225000,3,1.5,1250,1967,98030
1972200553,619000,3,2.25,1650,2014,98103
2140900100,289000,4,2.5,1961,2006,98042
3856905010,565000,3,1.5,1540,1930,98105
7230200310,289571,3,1.5,1340,1968,98059
1205000215,455000,2,1.5,1090,1942,98117
3578700017,695000,4,2.5,3010,2005,98028
1525200060,577500,3,2.5,2000,1995,98034
3179100435,641000,2,1,1420,1953,98105
5141000720,400000,2,2,2010,1922,98108
809000525,872500,3,2.5,2040,1951,98109
3579000800,509000,4,2.5,2600,1983,98028
1753500100,309000,3,2.25,1980,1963,98198
8155830060,297000,3,2.25,1450,1994,98056
7230000350,300000,3,1.75,1830,1966,98059
8651401270,203000,3,1,840,1969,98042
8604900245,488000,2,2,1360,1944,98115
1494300110,550000,4,2.5,2170,1980,98052
2767603612,500000,2,2.25,1290,2007,98107
1725059136,1820000,4,4.5,4510,1998,98033
1112700060,399900,3,1.75,1260,1979,98034
3575302575,532500,3,2.5,2160,1979,98074
1117200390,1150000,4,4,4460,2001,98053
7904700134,390000,3,3.25,1370,2006,98116
9542801120,278100,4,1.75,2120,1978,98023
3445000274,170000,3,1,970,1962,98198
7202350310,476000,3,2.25,1630,2004,98053
293760210,998000,5,4.5,4130,2004,98029
7340500270,560000,4,2.5,2940,2000,98011
6145601810,358803,2,1,1040,1944,98133
7349400610,305000,4,2.25,2050,1978,98002
1455600062,689000,3,2.5,2080,1940,98125
7272000260,210500,3,1,1840,1960,98198
5288200225,437500,3,2,1760,1988,98126
2888000020,455000,5,2,2500,1963,98034
5018200155,340000,3,1.75,2230,1968,98198
723049274,330000,3,1.75,1250,1951,98146
1326049170,280000,3,1,1720,1969,98028
723049132,235000,2,1,1500,1947,98146
5095401070,630000,3,2.5,3490,2009,98059
8635750950,568500,4,2.5,2460,1998,98074
2768100510,649000,3,2,1530,2015,98107
6102400166,649000,3,2,1810,1913,98166
3188100400,530000,3,1.75,1250,1942,98115
2742100016,260000,3,1,940,1949,98118
98000950,1060000,4,5.25,4140,2005,98075
2487200490,670000,3,2.5,3310,2008,98136
1489300005,1600000,5,3.75,4270,2014,98033
3342100685,283000,3,1,890,1954,98056
6669070080,699000,3,2.5,2370,1985,98033
9511120050,427000,3,2.5,2432,2005,98001
985000950,217000,2,1,770,1942,98168
1622059095,292000,3,1.75,1730,1972,98031
3959400335,560000,3,2,1640,1941,98108
9524100196,239000,2,1.5,680,2005,98103
7457000005,1220000,4,2,3090,1918,98117
5318101075,960000,3,1.75,2460,1938,98112
5145100080,475000,3,1.75,1780,1977,98034
414100045,344950,4,1.75,2240,1956,98133
2979800750,552000,2,1,1150,1924,98115
3345700207,608500,4,3.5,2850,2014,98056
1623059092,270000,3,2,1690,1969,98059
5499700045,679000,3,2.5,1780,1930,98115
952001495,588000,4,1.75,2170,1975,98116
1860600535,1320000,4,3,2120,1908,98119
2422049107,350000,4,1.75,2250,1940,98030
3885802135,899900,4,2.5,2580,2013,98033
1549500272,600000,3,2.5,2630,2004,98019
5196410260,1000000,3,2.5,3180,1991,98052
2391601445,840000,3,3,3570,1985,98116
8658301535,240000,3,1,1090,1961,98014
3530470190,220000,1,1.5,1100,1978,98198
3256400060,325000,4,2.75,2090,1949,98146
3819800580,400000,4,2,2070,1982,98011
2822049254,375000,4,2.5,2790,2005,98198
2619920030,760000,4,2.5,3220,2002,98033
5104510540,295000,3,2.5,1690,2003,98038
3629960680,395000,2,2.25,1620,2004,98029
1624049087,635000,2,2.5,2470,2001,98108
824079032,563500,4,1.75,2085,1964,98024
8861500065,599500,4,2.25,2020,1984,98052
2301400325,760000,3,2,1810,1906,98117
1839900080,335000,3,1,950,1968,98034
7855200120,1370000,4,2.75,3720,1962,98006
5423600080,540000,3,2.5,1720,1987,98052
3814900210,471275,4,2.5,3361,2014,98092
2026059119,453000,3,2,1430,1964,98034
7351200050,1340000,4,1.75,2300,1934,98125
2026059181,560000,3,2,2090,1992,98034
2770606685,470000,3,1,1170,1951,98199
5701800030,609000,4,2.5,2150,1985,98052
3205000050,358000,3,1,890,1960,98056
7849202585,170000,1,1,480,1922,98065
4438000075,280500,3,1.5,1670,1953,98148
4403600240,832000,4,2.25,3190,1980,98075
1926059155,257000,3,1.75,1850,1915,98034
686400930,589000,5,2,3930,1968,98008
2491200050,423000,3,1.75,1820,1952,98126
7985100190,248500,3,2.5,1360,1988,98003
9527000040,429950,3,1.75,1830,1977,98034
2524059269,915000,6,3.75,2930,2013,98006
1126059022,667400,4,2.5,2660,1977,98072
399000025,265000,3,1,1360,1954,98178
809002610,485000,4,1,1150,1909,98109
3295610080,912000,4,2.75,4030,1997,98075
2597490300,700000,3,2.5,2350,2012,98029
2636900126,365000,4,2.5,1570,1972,98155
809002215,762000,5,2,3370,1907,98109
255450020,367899,3,2.5,2420,2014,98038
5166700055,645000,4,2.75,2340,1974,98126
1446401555,292000,3,1.75,1320,1988,98168
1656600280,655000,4,2.5,3110,1997,98059
9839300775,655000,4,2.25,2170,1980,98122
4137070030,272000,3,2.5,1980,1994,98092
2158900140,695000,3,3.75,2380,1927,98112
7972601900,299950,3,1,1210,1955,98106
3971701300,255000,2,1,1360,1924,98155
5100403806,467000,3,2.5,1425,2008,98125
7889601300,268000,3,1,1420,1941,98146
2114700040,260000,3,2.75,1730,1975,98106
2212250080,592100,4,2.75,2310,1989,98006
6822100305,465000,3,1.75,1720,1943,98199
2621730220,740000,4,2.5,3430,2000,98034
8567300110,485000,3,2.5,2340,1985,98038
2770601461,487500,3,2.5,1810,1997,98199
236400260,220000,4,1,1440,1959,98188
3448740190,435000,4,2.5,2550,2009,98059
5202500030,514000,3,1.5,1610,1977,98052
121039038,169000,3,1.5,1470,1916,98023
6790830060,949950,4,3.75,4120,2012,98075
5145100310,305000,3,1,910,1971,98034
1997200060,270000,1,1,720,1911,98103
6792200282,254000,3,2.5,1560,1994,98042
104510440,219950,3,2.25,1500,1984,98023
6620400631,284000,4,1.75,1880,1960,98168
1982201345,440000,2,1,800,1944,98107
7853321180,465000,5,2.5,2550,2008,98065
7132300695,435000,3,1.5,1300,1904,98144
3630200430,773000,3,2.75,2470,2007,98029
822069118,920000,3,3.25,3660,2003,98038
4038500330,432000,3,1.75,1550,1959,98008
7579200915,920000,5,4.5,3820,2000,98116
2946000590,276000,3,1.5,1820,1958,98198
2225039130,957000,5,3.25,3160,2005,98199
9137101696,605000,3,2.5,1660,2005,98115
4067600275,630000,3,1,1360,1945,98010
7683800192,179950,3,1,960,1952,98003
1777500160,718000,5,3,3070,1968,98006
5244801275,410500,2,1,1110,1916,98109
3831250350,374000,3,2.5,2185,2009,98030
104560010,278500,4,2.5,1940,1990,98023
8079100640,653000,4,2.5,2160,1989,98029
8648220150,226500,3,1.75,1640,1988,98042
8946700100,408500,4,2.5,2720,2003,98092
7977200590,700000,3,1.75,1640,1951,98115
6917700305,529000,2,1,1210,1950,98199
1152000040,774888,3,2.25,2420,1969,98027
8691370290,682000,4,2.75,2820,2001,98075
8965400390,749999,5,2.25,3060,1989,98006
8122600195,396675,2,1,1730,1945,98126
2597670080,370000,4,2.5,2570,1987,98058
7214820610,448000,4,1.75,2560,1979,98072
4310701575,429000,3,3.25,1410,2005,98103
4077800582,522000,3,1,1150,1952,98125
7011201550,780000,4,2,2600,1953,98119
1274500420,234000,3,1,1010,1968,98042
259000240,506000,3,1.75,2180,1961,98177
301401630,335900,4,2.75,2475,2014,98002
2423069120,295000,2,1.75,2200,1973,98027
5634500392,330000,3,3,2420,1988,98028
7430500415,540000,2,1,1120,1971,98008
3342104046,1570000,4,2.25,2890,1984,98056
2619950070,430000,4,2.5,2750,2011,98019
2125059124,955000,3,2.25,3020,1969,98005
2862100366,730000,7,2.75,3110,1914,98105
2215902010,275000,3,2.5,1600,1993,98038
1455100355,1680000,3,2.5,3490,1939,98125
7365600070,762500,4,2.75,2610,1978,98040
1552800280,298950,5,2.25,2300,1963,98030
5381600110,253779,4,2,2030,1947,98188
4310700020,280000,3,1,1100,1948,98103
1423800080,225000,3,1,990,1966,98058
8832900550,650000,3,2.5,2690,1957,98028
1400300055,425000,2,1,770,1930,98144
9547204350,690000,3,2,1610,1940,98115
4048400191,545000,3,1.75,1700,1931,98059
5071700020,240000,3,1.75,1570,1960,98148
1865400075,320000,3,2.25,998,2007,98117
789000550,415000,3,1.75,1480,1995,98103
8074200160,265000,3,1,1800,1957,98056
2141330050,760000,4,1.75,2450,1987,98006
7224000980,100000,4,1,1120,1939,98055
3326059254,720000,3,2.5,3170,2005,98033
3751604169,279000,2,2.75,1770,2003,98001
5595900316,231000,4,1,1220,1940,98022
8078550250,307000,4,2.75,2520,1987,98031
8682261650,554000,2,2,1670,2004,98053
1828000760,529950,3,2,1540,1968,98052
9238901420,442000,3,1,1190,1941,98136
6788200295,620000,2,1,1430,1929,98112
7609700065,349810,3,1,960,1958,98155
9468200100,569950,4,1,1140,1916,98103
173000140,487000,3,1.75,1770,1944,98133
255400060,910000,5,2.75,3750,2001,98074
8682281480,592500,2,2,1870,2006,98053
6145600041,306000,3,1.5,1220,2007,98133
1727500280,480000,4,2.25,1770,1972,98034
6928600330,278000,5,1.75,2170,1962,98003
7229100180,302200,4,1.5,1730,1964,98058
3760000030,669950,5,2.5,2820,1960,98034
1972201161,435000,1,1,670,1905,98103
1025049115,594000,3,2.25,1270,2014,98105
1115300070,684000,4,3.5,3040,2010,98059
7960900060,2900000,4,3.25,5050,1982,98004
1422700040,183000,3,1,1170,1962,98188
868001705,1470000,3,1.5,2480,1940,98177
2921049121,306500,3,2.25,2060,1978,98003
3761100276,588000,4,2.25,2510,1977,98034
5422560830,468000,2,1.75,1510,1978,98052
3448700070,435000,4,2.5,2440,2003,98059
2591010240,405000,2,1.5,1370,1987,98033
7520000440,214000,3,2,1580,1942,98146
7524400250,589950,3,2,2080,1982,98052
7221400495,400000,3,1.75,2110,1959,98055
1516000055,650000,3,2.25,2150,1959,98166
200480020,770000,5,2.5,3000,2007,98033
3260810260,375000,3,2.5,2050,2000,98003
1523059201,749700,3,1.75,2280,1977,98059
2024059059,693000,3,2.25,2090,1952,98006
255460330,388598,3,2.5,2370,2014,98038
7011201476,459000,2,2.25,1010,2006,98119
2064800890,422500,3,1,1270,1969,98056
200350070,559900,3,2.75,2930,2004,98072
1818800144,750000,3,2.5,2390,1955,98116
1493300057,420000,3,2.5,1470,2007,98116
4399200245,276000,4,2.25,2460,1959,98002
985000900,198500,3,1.75,1520,1932,98168
2787250190,645000,4,2.5,2860,1995,98019
1689401526,605000,3,2.5,1500,2008,98109
418000330,199950,2,1,700,1952,98056
7525950180,1060000,4,2.5,4570,1990,98074
3432500215,345000,3,1.75,1540,1955,98155
1574100025,525000,4,1.5,1170,1960,98040
4036801070,367400,4,1.5,1280,1958,98008
638100073,327000,3,1.5,1320,1970,98059
8818400490,527000,2,1.75,1640,1921,98105
5592050080,449999,4,2.5,1950,2000,98056
7282900025,250000,3,1,1050,1954,98133
3761100045,3000000,4,4.25,4850,1989,98034
5096300130,413000,3,2,1520,1996,98177
731500170,342000,4,2.25,1964,2013,98030
3126049052,551000,4,1.75,2040,1962,98103
6300500875,385000,4,1.75,1620,1947,98133
3982700088,910000,3,2.5,2720,1990,98033
2025049206,399950,2,1,710,1943,98102
1781500220,690000,3,2.5,2590,1944,98126
2946001950,248000,3,1,1260,1954,98198
3037200010,447500,2,2.25,1180,2004,98122
7893200900,204000,3,1,1200,1936,98198
4254000060,525000,4,2.75,2530,1998,98019
4400200060,650000,5,2,1910,1908,98112
8651520240,540000,4,2,1990,1984,98074
2436700800,620000,3,2.25,1720,1921,98105
9430100020,725000,4,2.75,2630,1994,98052
5127001320,314950,3,1.75,1520,1967,98059
7732400280,802000,3,2.5,2580,1986,98052
9842300036,415885,3,1,1310,1964,98126
293620180,900000,4,2.5,3510,1998,98075
2337000150,230000,3,1.5,1900,1967,98023
3326079016,190000,2,1,710,1915,98014
7853361120,530000,3,2.5,1970,2011,98065
7954300220,600000,4,2.5,3010,2000,98056
2916610150,274950,3,2,1410,1983,98042
421079105,325000,3,2.25,1480,1984,98010
5379806155,216500,3,1,1020,1971,98188
9460000010,285000,3,1.75,1990,1961,98055
11501330,795000,3,3.5,3190,1994,98052
1021079099,345000,3,2.5,1990,1987,98010
1232000950,532000,3,1,1110,1946,98117
8964800050,1770000,3,2.5,2580,1951,98004
3166900200,375000,3,2.5,2424,2014,98042
5127000670,314000,3,1.75,1620,1966,98059
3307700150,950000,3,1,1720,1946,98040
4221270100,560200,3,2.5,1990,2004,98075
7015200685,749950,3,1.75,1800,1941,98119
862000020,800000,6,1,1430,1954,98004
795002450,270950,2,1,780,1942,98168
7752400075,450000,3,2.25,1960,1957,98008
2214800730,287500,4,2.5,2240,1979,98001
1683500140,225000,4,2,1750,1974,98092
7634800070,453000,3,2.5,1820,1955,98166
133000271,355000,5,2.5,2540,2014,98168
4233400490,262000,3,2.5,1680,1994,98010
7567600030,750000,5,1.75,2640,1954,98178
225069017,850000,4,3,2720,1975,98053
7852020640,470000,3,2.5,2100,1999,98065
1525059165,835000,3,2.25,2120,1964,98005
1133000542,425000,3,2.25,1670,1977,98125
6601200020,235245,4,2.5,1954,2007,98001
3222049112,449900,3,2.5,2780,1990,98198
7853220330,730000,4,3.5,4420,2004,98065
3544400236,494000,2,1,1290,1906,98115
751000080,426000,2,1,1630,1947,98125
3387900390,255000,3,1.75,1410,1960,98031
2767900355,523460,5,1.75,1890,1906,98107
1370802540,875000,2,2.5,2720,1936,98199
3888100030,410000,3,2,1270,1968,98033
6788200931,710000,2,1,1790,1923,98112
8019700010,489950,3,1.75,2480,1976,98177
4473400195,950000,5,3.25,2700,1926,98144
11501160,837700,5,2.75,3010,1994,98052
4217401365,1480000,5,3.25,3680,1927,98105
3751604895,165000,3,1,1150,1908,98001
2937300040,942990,4,2.5,3570,2014,98052
2710600080,525000,4,2,1720,1949,98115
8856920260,380000,3,2,1840,1990,98058
7016100380,515000,4,2.5,1910,1970,98011
2202500150,375000,3,1,1230,1954,98006
5151600390,305000,4,1.75,2251,1957,98003
1788700185,198500,2,1,1050,1959,98023
821049191,285000,3,1.5,1380,1967,98003
2781250150,445000,4,2.5,2990,2003,98038
1226039058,425000,4,1.75,2520,1956,98133
3814900380,356250,3,2.5,2060,2014,98092
1446400615,268000,4,2,1930,1967,98168
8732130680,210000,3,2.25,2140,1978,98023
8594400110,335000,3,1.75,1900,1987,98092
6822100310,685000,4,2,2340,1953,98199
5104531700,448000,4,2.5,2510,2006,98038
1137301780,580000,3,2.5,2180,1985,98072
3448740070,429000,5,2.5,2340,2009,98059
6371500120,325000,2,1,960,1912,98116
8857640210,574000,4,2.5,2980,2003,98038
8731901940,218000,5,1.75,1930,1966,98023
871000065,419000,2,1,720,1943,98199
7779200355,950000,3,3,3610,1954,98146
1962200475,875000,3,2,2350,1922,98102
1140000190,219950,3,1,1300,1971,98003
7523900300,370000,4,2.75,2310,1993,98198
7454001075,240000,2,1,670,1942,98146
4022902260,460000,4,2.5,2550,1961,98155
4051150100,260000,3,2.5,1427,2009,98042
2322029048,999000,3,2.75,2830,1962,98070
2472950160,229950,3,2,1410,1983,98058
5469501410,490000,4,2.5,3480,1977,98042
3904940140,550000,4,2.5,2420,1988,98029
7972600430,355000,4,2,1870,1954,98106
4137050060,280000,4,2.5,2050,1990,98092
9542840060,340000,4,2.5,2320,2010,98038
3630020430,420000,3,2.5,1470,2005,98029
8691440440,882990,4,3.5,3560,2014,98075
9433000390,784950,4,2.75,2840,2014,98052
7010700245,565000,5,2.25,2130,1959,98199
8031700186,710000,4,1.75,2700,1937,98115
6305900350,449950,4,3,3290,1990,98031
333100209,690000,3,1.75,2330,1964,98034
53500450,311850,4,2.5,1890,2014,98042
8558600085,311100,4,2.25,2130,1977,98055
3416600111,545000,2,1.5,1620,1924,98144
9265410010,212000,3,1.75,1470,1990,98001
1523059180,354900,3,1,1720,1971,98059
6139100086,350000,3,1,1540,1950,98155
726049190,287500,3,1,1810,1954,98133
7767400060,465000,4,2.5,2300,1979,98133
9476200290,190000,3,1,1260,1943,98056
3845100160,339990,3,2.5,2570,2014,98092
2254501342,518000,2,1.5,1140,2001,98122
5631501202,585000,4,2.5,2820,2007,98028
2767603649,520000,3,2.25,1210,2014,98107
4040800090,390000,3,1.75,1260,1966,98008
7979900210,418900,3,1.5,1470,1954,98155
6411600026,475500,3,1,1500,1952,98133
126059310,1000000,3,2.25,3040,2005,98072
1105000588,349500,3,1,1400,1953,98118
4157600120,580000,5,2.5,2500,1963,98007
1972200382,387000,2,1.5,1010,1999,98103
526059122,495200,5,2.25,2710,1955,98011
1556200005,847000,5,1,2550,1905,98122
8658300340,80000,1,0.75,430,1912,98014
9320990110,340000,3,2.5,1720,1999,98148
2883200524,635000,3,2.5,1570,2010,98103
9269260100,475000,4,2.25,2680,1999,98011
8138870470,494815,3,2.5,1910,2014,98029
3832710450,262500,4,2.75,1500,1979,98032
952001765,558000,2,2,1580,1910,98116
7857003505,437000,5,2,2190,1961,98108
2523400205,510000,2,1.5,1860,1940,98136
5029450100,190000,2,1.5,1400,1982,98023
6169900580,1470000,6,4.5,4230,1916,98119
268500020,282500,4,1,1650,1964,98059
5207200360,420000,2,1,930,1953,98115
5379805495,179000,2,1,720,1949,98188
5229300085,600000,3,2.25,2680,1962,98059
8682320640,695000,2,2.5,2170,2013,98053
6021500840,588000,5,3,2190,1940,98117
5456000110,865000,5,3,2830,1979,98040
3845101100,392440,4,2.5,2547,2014,98092
2273600250,500000,3,1.75,1570,1983,98033
2309710070,280000,3,2.75,1740,2010,98022
4307320280,340000,4,2.5,2160,2003,98056
1624079024,720000,3,2.5,3150,2007,98024
8151601090,445000,4,2,2630,1944,98146
3629970090,680000,4,2.5,2520,2004,98029
5422950020,345000,4,2.5,2280,2006,98038
5306100255,290000,3,2.25,1650,1962,98133
2561330040,415000,3,2.25,1820,1977,98074
7955080270,322500,4,2.75,2060,1981,98058
8156600210,1290000,5,3.5,2980,2015,98115
7856410020,998160,2,2.5,3010,1976,98006
2475200290,332544,2,1.75,1710,1987,98055
7272001610,397000,4,2.5,2201,2006,98198
2887701251,392800,2,1,740,1924,98115
3876800710,350000,3,1.75,1000,1969,98072
7697920160,245000,3,1.75,1490,1990,98030
217500015,394999,3,1.5,1730,1958,98133
6305900300,395000,4,2.5,2740,1990,98031
8820901670,971000,5,3.5,4390,2005,98125
5608000080,917000,4,2.5,3500,1995,98027
226039316,941500,5,3.5,3490,1980,98177
7015200800,750000,3,2,1760,1927,98119
9290850810,950000,4,2.5,3770,1989,98053
7202290650,620000,4,2.5,3040,2003,98053
7203220130,994900,4,3.5,3695,2014,98053
7139800020,369000,3,1.5,2110,1959,98118
9828702055,358000,2,1.5,960,1993,98122
1704900206,465500,3,1.75,1890,1965,98118
3885805640,625000,3,1.5,1300,1960,98033
2770601912,570000,3,3.25,1550,2013,98199
8691310380,774000,4,2.75,2830,1998,98075
1562000050,650000,5,2.75,2580,1964,98007
9477730080,377000,3,1.75,1680,1979,98056
8562790580,830000,4,3.25,3080,2012,98027
4054500390,1370000,4,4.75,5310,1989,98077
1328320760,327000,3,2.5,1810,1984,98058
4193500140,665000,3,1.75,1800,1972,98008
3121069038,355000,3,2.5,2620,1964,98092
1438000190,549995,4,3.5,2660,2014,98059
1774200190,580000,3,2.75,2660,1975,98077
148000375,945000,2,2.5,2540,2004,98116
7853320030,515000,4,2.75,2700,2009,98065
2559950110,1230000,2,2.5,2470,2011,98112
8857640170,533000,4,2.5,2830,2003,98038
3754501060,910000,2,2.5,2000,1992,98034
4318200090,375000,2,1,940,1910,98136
7327500270,445000,3,2.25,1190,1984,98045
2759500105,419000,3,1.5,1500,1958,98177
8944320100,334500,3,2.5,1990,1989,98042
6070800050,710000,3,2.5,2330,1997,98006
2459900040,587000,5,3.5,3610,1989,98014
4432600075,725000,4,2,2110,1925,98116
7853270940,389000,3,2.5,1720,2005,98065
1604601570,374000,2,2.25,1100,2009,98118
7701930180,600000,4,3.5,4300,1992,98058
1328330430,299000,2,1.75,1270,1981,98058
2896000710,560000,4,2.5,2520,1977,98052
9285800345,320000,2,1,950,1948,98126
8807600140,405000,3,1,1280,1977,98053
923000120,515000,3,1.5,2200,1942,98177
3221079050,465000,3,2.5,1920,2014,98022
4025300135,451000,3,1.75,1790,1949,98155
7853340860,420000,2,2.75,1760,2010,98065
524069011,622500,3,2.5,2290,1983,98075
7853301130,499000,4,2.25,2440,2007,98065
2223089053,440000,3,2.25,1680,1989,98045
5427110040,1230000,4,2.5,2740,1984,98039
2599001200,305000,5,2.25,2660,1961,98092
7663700654,450000,4,1.5,1860,1953,98125
1321059052,449000,5,2.5,2570,1981,98092
8649900480,725000,4,2.5,2740,1990,98075
7936500109,2230000,3,3,3620,1977,98136
8562740400,689900,4,3.25,2740,2003,98027
5561300980,500000,4,2.25,2420,1977,98027
844000965,224000,3,1.75,1500,2014,98010
3755500065,465000,3,2,1430,1953,98033
826079094,330000,3,2,1400,1997,98019
3031200120,255000,4,1.75,960,1949,98118
302000545,359000,4,2.25,2710,1962,98001
7852130550,530000,4,2.5,3020,2002,98065
1001200035,272450,3,1,1350,1954,98188
3862710050,437718,3,2.5,1800,2014,98065
8648200030,260000,3,1.75,1100,1984,98042
4058801575,415000,4,1.75,2230,1955,98178
3750606890,220000,3,1.5,1660,1981,98001
5151600120,310000,4,2.5,2660,1960,98003
9477100170,375000,3,1.5,1370,1968,98034
